,minibatch_loss,epoch_avg_loss,epoch_val_loss,learning_rate,evaluation_loss,training_confusion_matrix,validation_confusion_matrix,evaluation_confusion_matrix,train_ious,train_dices,train_precision,train_recall,train_specificity,train_sensitivity,val_ious,val_dices,val_precision,val_recall,val_specificity,val_sensitivity,test_ious,test_dices,test_precision,test_recall,test_specificity,test_sensitivity
84,0.7244248390197754,,,,,,,,,,,,,,,,,,,,,,,,,
85,0.7065169811248779,,,,,,,,,,,,,,,,,,,,,,,,,
86,0.7614490985870361,,,,,,,,,,,,,,,,,,,,,,,,,
87,0.6741639375686646,,,,,,,,,,,,,,,,,,,,,,,,,
88,0.7635983824729919,,,,,,,,,,,,,,,,,,,,,,,,,
89,0.7353363633155823,,,,,,,,,,,,,,,,,,,,,,,,,
90,0.8879855275154114,,,,,,,,,,,,,,,,,,,,,,,,,
91,0.6832103133201599,,,,,,,,,,,,,,,,,,,,,,,,,
92,0.6901357769966125,,,,,,,,,,,,,,,,,,,,,,,,,
93,0.8830524682998657,,,,,,,,,,,,,,,,,,,,,,,,,
94,0.6990189552307129,,,,,,,,,,,,,,,,,,,,,,,,,
95,0.7217292785644531,,,,,,,,,,,,,,,,,,,,,,,,,
96,0.6649640798568726,,,,,,,,,,,,,,,,,,,,,,,,,
97,0.80168217420578,,,,,,,,,,,,,,,,,,,,,,,,,
98,0.6962003707885742,,,,,,,,,,,,,,,,,,,,,,,,,
99,0.682328462600708,,,,,,,,,,,,,,,,,,,,,,,,,
100,0.7182181477546692,,,,,,,,,,,,,,,,,,,,,,,,,
101,0.7096790671348572,,,,,,,,,,,,,,,,,,,,,,,,,
102,0.6912181377410889,,,,,,,,,,,,,,,,,,,,,,,,,
103,0.6801607608795166,,,,,,,,,,,,,,,,,,,,,,,,,
104,0.7092748880386353,,,,,,,,,,,,,,,,,,,,,,,,,
105,0.691160261631012,,,,,,,,,,,,,,,,,,,,,,,,,
106,0.6961154937744141,,,,,,,,,,,,,,,,,,,,,,,,,
107,0.7637506127357483,,,,,,,,,,,,,,,,,,,,,,,,,
108,0.6635125279426575,,,,,,,,,,,,,,,,,,,,,,,,,
109,0.7080423831939697,,,,,,,,,,,,,,,,,,,,,,,,,
110,0.7027317881584167,,,,,,,,,,,,,,,,,,,,,,,,,
111,0.7207830548286438,,,,,,,,,,,,,,,,,,,,,,,,,
112,0.6611337661743164,,,,,,,,,,,,,,,,,,,,,,,,,
113,0.7063947319984436,,,,,,,,,,,,,,,,,,,,,,,,,
114,0.7446398138999939,,,,,,,,,,,,,,,,,,,,,,,,,
115,0.7058759927749634,,,,,,,,,,,,,,,,,,,,,,,,,
116,0.7469099760055542,,,,,,,,,,,,,,,,,,,,,,,,,
117,0.665198028087616,,,,,,,,,,,,,,,,,,,,,,,,,
118,0.7070375084877014,,,,,,,,,,,,,,,,,,,,,,,,,
119,0.7146990299224854,,,,,,,,,,,,,,,,,,,,,,,,,
120,0.7052500247955322,,,,,,,,,,,,,,,,,,,,,,,,,
121,0.6542935967445374,,,,,,,,,,,,,,,,,,,,,,,,,
122,0.7147791981697083,,,,,,,,,,,,,,,,,,,,,,,,,
123,0.7797064781188965,,,,,,,,,,,,,,,,,,,,,,,,,
124,0.6680631637573242,,,,,,,,,,,,,,,,,,,,,,,,,
125,0.9669570922851562,,,,,,,,,,,,,,,,,,,,,,,,,
126,0.6834898591041565,,,,,,,,,,,,,,,,,,,,,,,,,
127,0.6706270575523376,,,,,,,,,,,,,,,,,,,,,,,,,
128,0.9491259455680847,,,,,,,,,,,,,,,,,,,,,,,,,
129,0.6884310245513916,,,,,,,,,,,,,,,,,,,,,,,,,
130,0.7310405373573303,,,,,,,,,,,,,,,,,,,,,,,,,
131,0.6497465372085571,,,,,,,,,,,,,,,,,,,,,,,,,
132,0.6609009504318237,,,,,,,,,,,,,,,,,,,,,,,,,
133,0.9019762873649597,,,,,,,,,,,,,,,,,,,,,,,,,
134,0.6993865370750427,,,,,,,,,,,,,,,,,,,,,,,,,
135,0.6543496251106262,,,,,,,,,,,,,,,,,,,,,,,,,
136,0.6670621633529663,,,,,,,,,,,,,,,,,,,,,,,,,
137,0.7191309332847595,,,,,,,,,,,,,,,,,,,,,,,,,
138,0.6839142441749573,,,,,,,,,,,,,,,,,,,,,,,,,
139,0.6684194207191467,,,,,,,,,,,,,,,,,,,,,,,,,
140,0.7207145690917969,,,,,,,,,,,,,,,,,,,,,,,,,
141,0.6819107532501221,,,,,,,,,,,,,,,,,,,,,,,,,
142,0.6609867215156555,,,,,,,,,,,,,,,,,,,,,,,,,
143,0.736471951007843,,,,,,,,,,,,,,,,,,,,,,,,,
144,0.6749852299690247,,,,,,,,,,,,,,,,,,,,,,,,,
145,0.7159197926521301,,,,,,,,,,,,,,,,,,,,,,,,,
146,0.6305353045463562,,,,,,,,,,,,,,,,,,,,,,,,,
147,0.6881574392318726,,,,,,,,,,,,,,,,,,,,,,,,,
148,0.6845802068710327,,,,,,,,,,,,,,,,,,,,,,,,,
149,0.6841135621070862,,,,,,,,,,,,,,,,,,,,,,,,,
150,0.6615588068962097,,,,,,,,,,,,,,,,,,,,,,,,,
151,0.6617933511734009,,,,,,,,,,,,,,,,,,,,,,,,,
152,0.7034193873405457,,,,,,,,,,,,,,,,,,,,,,,,,
153,0.7986108064651489,,,,,,,,,,,,,,,,,,,,,,,,,
154,0.6301184892654419,,,,,,,,,,,,,,,,,,,,,,,,,
155,0.6829631924629211,,,,,,,,,,,,,,,,,,,,,,,,,
156,0.6862449049949646,,,,,,,,,,,,,,,,,,,,,,,,,
157,0.6373845934867859,,,,,,,,,,,,,,,,,,,,,,,,,
158,0.7220994830131531,,,,,,,,,,,,,,,,,,,,,,,,,
159,0.6488257050514221,,,,,,,,,,,,,,,,,,,,,,,,,
160,0.7295194268226624,,,,,,,,,,,,,,,,,,,,,,,,,
161,0.673800528049469,,,,,,,,,,,,,,,,,,,,,,,,,
162,0.6858685612678528,,,,,,,,,,,,,,,,,,,,,,,,,
163,0.6742402911186218,,,,,,,,,,,,,,,,,,,,,,,,,
164,0.6740550994873047,,,,,,,,,,,,,,,,,,,,,,,,,
165,0.6800609827041626,,,,,,,,,,,,,,,,,,,,,,,,,
166,0.7085505723953247,,,,,,,,,,,,,,,,,,,,,,,,,
167,0.6832461953163147,,,,,,,,,,,,,,,,,,,,,,,,,
168,0.6991977095603943,,,,,,,,,,,,,,,,,,,,,,,,,
169,,0.7347431182861328,,0.001,,"[[6.96183221e+01 8.22298818e+00 1.60593752e+01]
 [2.15024194e-02 3.75291974e-01 3.75343472e-02]
 [6.32495366e-01 2.86227529e-01 4.74626289e+00]]",,,[0.73627577 0.04196233 0.2180997 ],[0.84810925 0.08054481 0.35809828],[0.99069338 0.04224117 0.22771307],[0.74140377 0.86407354 0.83782432],[0.8927752  0.91453665 0.82936442],[0.74140377 0.86407354 0.83782432],,,,,,,,,,,,
170,,,0.690281069278717,0.001,,,"[[7.45368870e+01 6.06377290e+00 1.29981640e+01]
 [2.99976490e-02 5.90822368e-01 7.92840515e-03]
 [7.74988245e-01 1.91144847e-01 4.80629455e+00]]",,,,,,,,[0.7895538  0.08582961 0.2559464 ],[0.88240298 0.15809038 0.40757535],[0.98931556 0.08630511 0.26982877],[0.79634427 0.93968008 0.83262967],[0.87424406 0.93705506 0.86197148],[0.79634427 0.93968008 0.83262967],,,,,,
171,0.697024941444397,,,,,,,,,,,,,,,,,,,,,,,,,
172,0.7214707136154175,,,,,,,,,,,,,,,,,,,,,,,,,
173,0.682274580001831,,,,,,,,,,,,,,,,,,,,,,,,,
174,0.640572726726532,,,,,,,,,,,,,,,,,,,,,,,,,
175,0.6649531722068787,,,,,,,,,,,,,,,,,,,,,,,,,
176,0.8032668232917786,,,,,,,,,,,,,,,,,,,,,,,,,
177,0.7440258264541626,,,,,,,,,,,,,,,,,,,,,,,,,
178,0.6568052768707275,,,,,,,,,,,,,,,,,,,,,,,,,
179,0.6963311433792114,,,,,,,,,,,,,,,,,,,,,,,,,
180,0.6517733931541443,,,,,,,,,,,,,,,,,,,,,,,,,
181,0.6697890758514404,,,,,,,,,,,,,,,,,,,,,,,,,
182,0.6388174295425415,,,,,,,,,,,,,,,,,,,,,,,,,
183,0.6619917750358582,,,,,,,,,,,,,,,,,,,,,,,,,
184,0.6512624025344849,,,,,,,,,,,,,,,,,,,,,,,,,
185,0.6750842928886414,,,,,,,,,,,,,,,,,,,,,,,,,
186,0.6779102087020874,,,,,,,,,,,,,,,,,,,,,,,,,
187,0.6804569959640503,,,,,,,,,,,,,,,,,,,,,,,,,
188,0.6758386492729187,,,,,,,,,,,,,,,,,,,,,,,,,
189,0.626728355884552,,,,,,,,,,,,,,,,,,,,,,,,,
190,0.8704390525817871,,,,,,,,,,,,,,,,,,,,,,,,,
191,0.7397705912590027,,,,,,,,,,,,,,,,,,,,,,,,,
192,0.6827802062034607,,,,,,,,,,,,,,,,,,,,,,,,,
193,0.7218798995018005,,,,,,,,,,,,,,,,,,,,,,,,,
194,0.6641758680343628,,,,,,,,,,,,,,,,,,,,,,,,,
195,0.6484267711639404,,,,,,,,,,,,,,,,,,,,,,,,,
196,0.7412127256393433,,,,,,,,,,,,,,,,,,,,,,,,,
197,0.6724038124084473,,,,,,,,,,,,,,,,,,,,,,,,,
198,0.6557016372680664,,,,,,,,,,,,,,,,,,,,,,,,,
199,0.671140193939209,,,,,,,,,,,,,,,,,,,,,,,,,
200,0.6492227911949158,,,,,,,,,,,,,,,,,,,,,,,,,
201,0.6586899161338806,,,,,,,,,,,,,,,,,,,,,,,,,
202,0.6742470264434814,,,,,,,,,,,,,,,,,,,,,,,,,
203,0.7051347494125366,,,,,,,,,,,,,,,,,,,,,,,,,
204,0.6907526254653931,,,,,,,,,,,,,,,,,,,,,,,,,
205,0.728495717048645,,,,,,,,,,,,,,,,,,,,,,,,,
206,0.7304621338844299,,,,,,,,,,,,,,,,,,,,,,,,,
207,0.6455166339874268,,,,,,,,,,,,,,,,,,,,,,,,,
208,0.6637111902236938,,,,,,,,,,,,,,,,,,,,,,,,,
209,0.872362494468689,,,,,,,,,,,,,,,,,,,,,,,,,
210,0.6640605330467224,,,,,,,,,,,,,,,,,,,,,,,,,
211,0.662427544593811,,,,,,,,,,,,,,,,,,,,,,,,,
212,0.667022168636322,,,,,,,,,,,,,,,,,,,,,,,,,
213,0.649636447429657,,,,,,,,,,,,,,,,,,,,,,,,,
214,0.6626682877540588,,,,,,,,,,,,,,,,,,,,,,,,,
215,0.632247269153595,,,,,,,,,,,,,,,,,,,,,,,,,
216,0.6524168848991394,,,,,,,,,,,,,,,,,,,,,,,,,
217,0.6731843948364258,,,,,,,,,,,,,,,,,,,,,,,,,
218,0.6743859648704529,,,,,,,,,,,,,,,,,,,,,,,,,
219,0.6490228772163391,,,,,,,,,,,,,,,,,,,,,,,,,
220,0.6631368398666382,,,,,,,,,,,,,,,,,,,,,,,,,
221,0.7365401983261108,,,,,,,,,,,,,,,,,,,,,,,,,
222,0.703126072883606,,,,,,,,,,,,,,,,,,,,,,,,,
223,0.6292644143104553,,,,,,,,,,,,,,,,,,,,,,,,,
224,0.6606813669204712,,,,,,,,,,,,,,,,,,,,,,,,,
225,0.7150135040283203,,,,,,,,,,,,,,,,,,,,,,,,,
226,0.7373053431510925,,,,,,,,,,,,,,,,,,,,,,,,,
227,0.6888414621353149,,,,,,,,,,,,,,,,,,,,,,,,,
228,0.6512963771820068,,,,,,,,,,,,,,,,,,,,,,,,,
229,0.7764014601707458,,,,,,,,,,,,,,,,,,,,,,,,,
230,0.7204399108886719,,,,,,,,,,,,,,,,,,,,,,,,,
231,1.0843327045440674,,,,,,,,,,,,,,,,,,,,,,,,,
232,0.715346097946167,,,,,,,,,,,,,,,,,,,,,,,,,
233,0.7479931116104126,,,,,,,,,,,,,,,,,,,,,,,,,
234,0.70713210105896,,,,,,,,,,,,,,,,,,,,,,,,,
