,minibatch_loss,epoch_avg_loss,epoch_val_loss,learning_rate,evaluation_loss,training_confusion_matrix,validation_confusion_matrix,evaluation_confusion_matrix,train_ious,train_dices,train_precision,train_recall,train_specificity,train_sensitivity,val_ious,val_dices,val_precision,val_recall,val_specificity,val_sensitivity,test_ious,test_dices,test_precision,test_recall,test_specificity,test_sensitivity
84,0.6996157765388489,,,,,,,,,,,,,,,,,,,,,,,,,
85,0.7621017098426819,,,,,,,,,,,,,,,,,,,,,,,,,
86,0.3724406361579895,,,,,,,,,,,,,,,,,,,,,,,,,
87,0.4710167646408081,,,,,,,,,,,,,,,,,,,,,,,,,
88,0.5487391948699951,,,,,,,,,,,,,,,,,,,,,,,,,
89,0.33779776096343994,,,,,,,,,,,,,,,,,,,,,,,,,
90,0.5526891946792603,,,,,,,,,,,,,,,,,,,,,,,,,
91,0.2978687286376953,,,,,,,,,,,,,,,,,,,,,,,,,
92,0.5546629428863525,,,,,,,,,,,,,,,,,,,,,,,,,
93,0.6497625112533569,,,,,,,,,,,,,,,,,,,,,,,,,
94,0.5448563694953918,,,,,,,,,,,,,,,,,,,,,,,,,
95,0.7444542050361633,,,,,,,,,,,,,,,,,,,,,,,,,
96,0.532365083694458,,,,,,,,,,,,,,,,,,,,,,,,,
97,0.4267839193344116,,,,,,,,,,,,,,,,,,,,,,,,,
98,0.7905029058456421,,,,,,,,,,,,,,,,,,,,,,,,,
99,0.70440274477005,,,,,,,,,,,,,,,,,,,,,,,,,
100,0.4914804697036743,,,,,,,,,,,,,,,,,,,,,,,,,
101,0.4256937503814697,,,,,,,,,,,,,,,,,,,,,,,,,
102,0.5308783054351807,,,,,,,,,,,,,,,,,,,,,,,,,
103,0.5533194541931152,,,,,,,,,,,,,,,,,,,,,,,,,
104,0.6522001028060913,,,,,,,,,,,,,,,,,,,,,,,,,
105,0.31898176670074463,,,,,,,,,,,,,,,,,,,,,,,,,
106,0.4449056386947632,,,,,,,,,,,,,,,,,,,,,,,,,
107,0.6513597965240479,,,,,,,,,,,,,,,,,,,,,,,,,
108,0.49423009157180786,,,,,,,,,,,,,,,,,,,,,,,,,
109,0.351607084274292,,,,,,,,,,,,,,,,,,,,,,,,,
110,0.4934440851211548,,,,,,,,,,,,,,,,,,,,,,,,,
111,0.6819270253181458,,,,,,,,,,,,,,,,,,,,,,,,,
112,0.6632165908813477,,,,,,,,,,,,,,,,,,,,,,,,,
113,0.692765474319458,,,,,,,,,,,,,,,,,,,,,,,,,
114,0.6150423288345337,,,,,,,,,,,,,,,,,,,,,,,,,
115,0.4700322151184082,,,,,,,,,,,,,,,,,,,,,,,,,
116,0.5824333429336548,,,,,,,,,,,,,,,,,,,,,,,,,
117,0.5921547412872314,,,,,,,,,,,,,,,,,,,,,,,,,
118,0.3735051155090332,,,,,,,,,,,,,,,,,,,,,,,,,
119,0.6720299124717712,,,,,,,,,,,,,,,,,,,,,,,,,
120,0.47588515281677246,,,,,,,,,,,,,,,,,,,,,,,,,
121,0.6412733793258667,,,,,,,,,,,,,,,,,,,,,,,,,
122,0.24483823776245117,,,,,,,,,,,,,,,,,,,,,,,,,
123,0.6202626824378967,,,,,,,,,,,,,,,,,,,,,,,,,
124,0.714932918548584,,,,,,,,,,,,,,,,,,,,,,,,,
125,0.5521252155303955,,,,,,,,,,,,,,,,,,,,,,,,,
126,0.6082796454429626,,,,,,,,,,,,,,,,,,,,,,,,,
127,0.5937681198120117,,,,,,,,,,,,,,,,,,,,,,,,,
128,0.5046457052230835,,,,,,,,,,,,,,,,,,,,,,,,,
129,0.1914200782775879,,,,,,,,,,,,,,,,,,,,,,,,,
130,0.6665059924125671,,,,,,,,,,,,,,,,,,,,,,,,,
131,0.5466499328613281,,,,,,,,,,,,,,,,,,,,,,,,,
132,0.6683013439178467,,,,,,,,,,,,,,,,,,,,,,,,,
133,0.7155292630195618,,,,,,,,,,,,,,,,,,,,,,,,,
134,0.7429186105728149,,,,,,,,,,,,,,,,,,,,,,,,,
135,0.5925571918487549,,,,,,,,,,,,,,,,,,,,,,,,,
136,0.5309033989906311,,,,,,,,,,,,,,,,,,,,,,,,,
137,0.570240318775177,,,,,,,,,,,,,,,,,,,,,,,,,
138,0.28187084197998047,,,,,,,,,,,,,,,,,,,,,,,,,
139,0.7965191602706909,,,,,,,,,,,,,,,,,,,,,,,,,
140,0.8372107744216919,,,,,,,,,,,,,,,,,,,,,,,,,
141,0.3312058448791504,,,,,,,,,,,,,,,,,,,,,,,,,
142,0.3432687520980835,,,,,,,,,,,,,,,,,,,,,,,,,
143,0.6277933716773987,,,,,,,,,,,,,,,,,,,,,,,,,
144,0.4832521677017212,,,,,,,,,,,,,,,,,,,,,,,,,
145,0.7289247512817383,,,,,,,,,,,,,,,,,,,,,,,,,
146,0.17646002769470215,,,,,,,,,,,,,,,,,,,,,,,,,
147,0.5717798471450806,,,,,,,,,,,,,,,,,,,,,,,,,
148,0.4856792688369751,,,,,,,,,,,,,,,,,,,,,,,,,
149,0.874845564365387,,,,,,,,,,,,,,,,,,,,,,,,,
150,0.8203593492507935,,,,,,,,,,,,,,,,,,,,,,,,,
151,0.6650062799453735,,,,,,,,,,,,,,,,,,,,,,,,,
152,0.6849566698074341,,,,,,,,,,,,,,,,,,,,,,,,,
153,0.24495327472686768,,,,,,,,,,,,,,,,,,,,,,,,,
154,0.5960364937782288,,,,,,,,,,,,,,,,,,,,,,,,,
155,0.7177258729934692,,,,,,,,,,,,,,,,,,,,,,,,,
156,0.644626259803772,,,,,,,,,,,,,,,,,,,,,,,,,
157,0.513214111328125,,,,,,,,,,,,,,,,,,,,,,,,,
158,0.466251015663147,,,,,,,,,,,,,,,,,,,,,,,,,
159,0.6914095878601074,,,,,,,,,,,,,,,,,,,,,,,,,
160,0.5115036964416504,,,,,,,,,,,,,,,,,,,,,,,,,
161,0.7386388778686523,,,,,,,,,,,,,,,,,,,,,,,,,
162,0.6318183541297913,,,,,,,,,,,,,,,,,,,,,,,,,
163,0.8206773996353149,,,,,,,,,,,,,,,,,,,,,,,,,
164,0.4775998592376709,,,,,,,,,,,,,,,,,,,,,,,,,
165,0.2524799108505249,,,,,,,,,,,,,,,,,,,,,,,,,
166,0.33123427629470825,,,,,,,,,,,,,,,,,,,,,,,,,
167,0.4289979934692383,,,,,,,,,,,,,,,,,,,,,,,,,
168,0.4970758557319641,,,,,,,,,,,,,,,,,,,,,,,,,
169,0.6551059484481812,,,,,,,,,,,,,,,,,,,,,,,,,
170,0.8043564558029175,,,,,,,,,,,,,,,,,,,,,,,,,
171,0.3274054527282715,,,,,,,,,,,,,,,,,,,,,,,,,
172,0.4706231355667114,,,,,,,,,,,,,,,,,,,,,,,,,
173,0.8636521697044373,,,,,,,,,,,,,,,,,,,,,,,,,
174,0.7610803842544556,,,,,,,,,,,,,,,,,,,,,,,,,
175,0.38066911697387695,,,,,,,,,,,,,,,,,,,,,,,,,
176,0.7625745534896851,,,,,,,,,,,,,,,,,,,,,,,,,
177,0.764805793762207,,,,,,,,,,,,,,,,,,,,,,,,,
178,0.6246360540390015,,,,,,,,,,,,,,,,,,,,,,,,,
179,0.7826588153839111,,,,,,,,,,,,,,,,,,,,,,,,,
180,0.8116986751556396,,,,,,,,,,,,,,,,,,,,,,,,,
181,0.5804904103279114,,,,,,,,,,,,,,,,,,,,,,,,,
182,0.5124593377113342,,,,,,,,,,,,,,,,,,,,,,,,,
183,0.795336127281189,,,,,,,,,,,,,,,,,,,,,,,,,
184,0.6560582518577576,,,,,,,,,,,,,,,,,,,,,,,,,
185,0.5970928072929382,,,,,,,,,,,,,,,,,,,,,,,,,
186,0.6787753701210022,,,,,,,,,,,,,,,,,,,,,,,,,
187,0.6116759181022644,,,,,,,,,,,,,,,,,,,,,,,,,
188,0.5371384620666504,,,,,,,,,,,,,,,,,,,,,,,,,
189,0.49145740270614624,,,,,,,,,,,,,,,,,,,,,,,,,
190,0.734628438949585,,,,,,,,,,,,,,,,,,,,,,,,,
191,0.8354912996292114,,,,,,,,,,,,,,,,,,,,,,,,,
192,0.20566368103027344,,,,,,,,,,,,,,,,,,,,,,,,,
193,0.49890780448913574,,,,,,,,,,,,,,,,,,,,,,,,,
194,0.07076054811477661,,,,,,,,,,,,,,,,,,,,,,,,,
195,0.7520322799682617,,,,,,,,,,,,,,,,,,,,,,,,,
196,0.5113264322280884,,,,,,,,,,,,,,,,,,,,,,,,,
197,0.7220430374145508,,,,,,,,,,,,,,,,,,,,,,,,,
198,0.2662540078163147,,,,,,,,,,,,,,,,,,,,,,,,,
199,0.736960232257843,,,,,,,,,,,,,,,,,,,,,,,,,
200,0.5989092588424683,,,,,,,,,,,,,,,,,,,,,,,,,
201,0.713994026184082,,,,,,,,,,,,,,,,,,,,,,,,,
202,0.5627160668373108,,,,,,,,,,,,,,,,,,,,,,,,,
203,0.7512348890304565,,,,,,,,,,,,,,,,,,,,,,,,,
204,0.7151755094528198,,,,,,,,,,,,,,,,,,,,,,,,,
205,0.2050687074661255,,,,,,,,,,,,,,,,,,,,,,,,,
206,0.5780461430549622,,,,,,,,,,,,,,,,,,,,,,,,,
207,0.5945504307746887,,,,,,,,,,,,,,,,,,,,,,,,,
208,0.6911540031433105,,,,,,,,,,,,,,,,,,,,,,,,,
209,0.6845710277557373,,,,,,,,,,,,,,,,,,,,,,,,,
210,0.8309580087661743,,,,,,,,,,,,,,,,,,,,,,,,,
211,0.5548346638679504,,,,,,,,,,,,,,,,,,,,,,,,,
212,0.8181501626968384,,,,,,,,,,,,,,,,,,,,,,,,,
213,0.5477136373519897,,,,,,,,,,,,,,,,,,,,,,,,,
214,0.213434100151062,,,,,,,,,,,,,,,,,,,,,,,,,
215,0.5430325269699097,,,,,,,,,,,,,,,,,,,,,,,,,
216,0.14119112491607666,,,,,,,,,,,,,,,,,,,,,,,,,
217,0.5750131011009216,,,,,,,,,,,,,,,,,,,,,,,,,
218,0.640649139881134,,,,,,,,,,,,,,,,,,,,,,,,,
219,0.5868215560913086,,,,,,,,,,,,,,,,,,,,,,,,,
220,0.6363093852996826,,,,,,,,,,,,,,,,,,,,,,,,,
221,0.5507374405860901,,,,,,,,,,,,,,,,,,,,,,,,,
222,0.7008591890335083,,,,,,,,,,,,,,,,,,,,,,,,,
223,0.6862605214118958,,,,,,,,,,,,,,,,,,,,,,,,,
224,0.638971209526062,,,,,,,,,,,,,,,,,,,,,,,,,
225,0.4910418391227722,,,,,,,,,,,,,,,,,,,,,,,,,
226,0.7201282978057861,,,,,,,,,,,,,,,,,,,,,,,,,
227,-0.07799077033996582,,,,,,,,,,,,,,,,,,,,,,,,,
228,0.16999995708465576,,,,,,,,,,,,,,,,,,,,,,,,,
229,0.4217034578323364,,,,,,,,,,,,,,,,,,,,,,,,,
230,0.44317519664764404,,,,,,,,,,,,,,,,,,,,,,,,,
231,0.764696478843689,,,,,,,,,,,,,,,,,,,,,,,,,
232,0.7063442468643188,,,,,,,,,,,,,,,,,,,,,,,,,
233,0.5842431783676147,,,,,,,,,,,,,,,,,,,,,,,,,
234,0.7113748788833618,,,,,,,,,,,,,,,,,,,,,,,,,
235,0.25694358348846436,,,,,,,,,,,,,,,,,,,,,,,,,
236,0.5047348737716675,,,,,,,,,,,,,,,,,,,,,,,,,
237,0.79083251953125,,,,,,,,,,,,,,,,,,,,,,,,,
238,0.2576916217803955,,,,,,,,,,,,,,,,,,,,,,,,,
239,0.5897723436355591,,,,,,,,,,,,,,,,,,,,,,,,,
240,0.6904568672180176,,,,,,,,,,,,,,,,,,,,,,,,,
241,0.7904714941978455,,,,,,,,,,,,,,,,,,,,,,,,,
